SHA-1,仓库对象路径,字节大小,类型,Java1.20.1逻辑路径,Java1.20.1 Sound Event,解析状态
7b4ef660f407d0c1d10d722a10f0694617f00662,7b/7b4ef660f407d0c1d10d722a10f0694617f00662,19707,ogg,minecraft/sounds/block/sculk/spread2.ogg,block.sculk.spread,已由Minecraft Java 1.20.1 asset index解析
7b5d5b05b0ba78178568c4d4ad5c9f4c22d61e16,7b/7b5d5b05b0ba78178568c4d4ad5c9f4c22d61e16,27098,ogg,minecraft/sounds/mob/panda/death2.ogg,entity.panda.death,已由Minecraft Java 1.20.1 asset index解析
7b8bf0f4d76e9d589a2b812ad415f5adf70df1f4,7b/7b8bf0f4d76e9d589a2b812ad415f5adf70df1f4,576459,json/text,,,未在Java 1.20.1 asset index中解析；本对象不是已识别OGG音频
7b99a069d855e1089c025e75c0b4ea6699220804,7b/7b99a069d855e1089c025e75c0b4ea6699220804,5475,ogg,minecraft/sounds/entity/shulker/close1.ogg,entity.shulker.close,已由Minecraft Java 1.20.1 asset index解析
7bc0bbd5a259c1d2aacff9d3e07543a9d1caaaca,7b/7bc0bbd5a259c1d2aacff9d3e07543a9d1caaaca,33807,ogg,minecraft/sounds/block/suspicious_sand/step2.ogg,block.suspicious_sand.fall;block.suspicious_sand.hit;block.suspicious_sand.step,已由Minecraft Java 1.20.1 asset index解析
7be841b7e39f91360fcd74cb352652d38e60f44a,7b/7be841b7e39f91360fcd74cb352652d38e60f44a,8350,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
7bf3553a4fe41a0078f4988a13d6e1ed8663ef4c,7b/7bf3553a4fe41a0078f4988a13d6e1ed8663ef4c,6728,ogg,minecraft/sounds/dig/gravel4.ogg,block.gravel.break;block.gravel.place,已由Minecraft Java 1.20.1 asset index解析
7bffba58e634ee2f4b88dd3582bab4b5ff8b62d9,7b/7bffba58e634ee2f4b88dd3582bab4b5ff8b62d9,126423,ogg,minecraft/sounds/ambient/underwater/additions/water1.ogg,ambient.underwater.loop.additions,已由Minecraft Java 1.20.1 asset index解析
7c0780f28fd89565666f69131e98ca72aa739c05,7c/7c0780f28fd89565666f69131e98ca72aa739c05,19755,ogg,minecraft/sounds/block/nether_bricks/break3.ogg,block.nether_bricks.break;block.nether_bricks.place,已由Minecraft Java 1.20.1 asset index解析
7c25657256bceffc4832873cbbe75bf445331c72,7c/7c25657256bceffc4832873cbbe75bf445331c72,17937,ogg,minecraft/sounds/mob/panda/hurt4.ogg,entity.panda.hurt,已由Minecraft Java 1.20.1 asset index解析
7c35e7cf6e530d662210be0ee8ef8cd44be3e654,7c/7c35e7cf6e530d662210be0ee8ef8cd44be3e654,45154,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
7c38b6201cd4d7b5bd9f352fb7453cf2475e728f,7c/7c38b6201cd4d7b5bd9f352fb7453cf2475e728f,34145,ogg,minecraft/sounds/block/sculk/place2.ogg,block.sculk.place,已由Minecraft Java 1.20.1 asset index解析
7c58d79a33c20c776c6f592b80e96305034c6dbe,7c/7c58d79a33c20c776c6f592b80e96305034c6dbe,4311,ogg,minecraft/sounds/entity/itemframe/remove_item4.ogg,entity.glow_item_frame.remove_item;entity.item_frame.remove_item,已由Minecraft Java 1.20.1 asset index解析
7c6d3020a1a11e34e722cc7e5283de54ca8cae19,7c/7c6d3020a1a11e34e722cc7e5283de54ca8cae19,14211,ogg,minecraft/sounds/block/bubble_column/bubble1.ogg,block.bubble_column.bubble_pop,已由Minecraft Java 1.20.1 asset index解析
7c7d7bf29ea726cd547bff1e168e6417d62a0bbe,7c/7c7d7bf29ea726cd547bff1e168e6417d62a0bbe,11088,ogg,minecraft/sounds/entity/boat/paddle_water1.ogg,entity.boat.paddle_water,已由Minecraft Java 1.20.1 asset index解析
7c8b86a7d33ff1b78bcf6e867386c1e5e047d08e,7c/7c8b86a7d33ff1b78bcf6e867386c1e5e047d08e,16975,ogg,minecraft/sounds/block/big_dripleaf/tilt_down3.ogg,block.big_dripleaf.tilt_down,已由Minecraft Java 1.20.1 asset index解析
7c8f2ffac9470cbd75cb668797714c3602bc3ebe,7c/7c8f2ffac9470cbd75cb668797714c3602bc3ebe,5585,ogg,minecraft/sounds/mob/llama/step4.ogg,entity.llama.step,已由Minecraft Java 1.20.1 asset index解析
7c913182e2d4ddba07c784252a52c12f6bd9e326,7c/7c913182e2d4ddba07c784252a52c12f6bd9e326,17697,ogg,minecraft/sounds/entity/fish/hurt1.ogg,entity.cod.death;entity.cod.hurt;entity.salmon.death;entity.salmon.hurt;entity.tropical_fish.death;entity.tropical_fish.hurt,已由Minecraft Java 1.20.1 asset index解析
7cad63868714143ffd5c22b70a741dd99ede4959,7c/7cad63868714143ffd5c22b70a741dd99ede4959,21626,ogg,minecraft/sounds/mob/turtle/egg/drop_egg1.ogg,entity.turtle.lay_egg,已由Minecraft Java 1.20.1 asset index解析
7caf120473d3407872187d921c9b6309e2a61da1,7c/7caf120473d3407872187d921c9b6309e2a61da1,20013,ogg,minecraft/sounds/block/nether_sprouts/step3.ogg,block.nether_sprouts.fall;block.nether_sprouts.hit;block.nether_sprouts.step,已由Minecraft Java 1.20.1 asset index解析
7cd3d8225fa509ad313cbf622341b90d0b641e7b,7c/7cd3d8225fa509ad313cbf622341b90d0b641e7b,15907,ogg,minecraft/sounds/block/decorated_pot/shatter3.ogg,block.decorated_pot.shatter,已由Minecraft Java 1.20.1 asset index解析
7ce2d8b2748ebef2e1492e7712631fe6746f2afd,7c/7ce2d8b2748ebef2e1492e7712631fe6746f2afd,17988,ogg,minecraft/sounds/item/spyglass/use.ogg,item.spyglass.use,已由Minecraft Java 1.20.1 asset index解析
7cea8fa333a936a8ef9b6f8c1d318d8159a36409,7c/7cea8fa333a936a8ef9b6f8c1d318d8159a36409,12054,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
7d3c3e8889167578206fddb0a25d30f713159de9,7d/7d3c3e8889167578206fddb0a25d30f713159de9,17754,ogg,minecraft/sounds/block/deepslate_bricks/step2.ogg,block.deepslate_bricks.fall;block.deepslate_bricks.hit;block.deepslate_bricks.step;block.deepslate_tiles.fall;block.deepslate_tiles.hit;block.deepslate_tiles.step,已由Minecraft Java 1.20.1 asset index解析
7d3ffb5b997bccfe7d0a54c530ad56657085b066,7d/7d3ffb5b997bccfe7d0a54c530ad56657085b066,48104,ogg,minecraft/sounds/block/sculk/step4.ogg,block.sculk.fall;block.sculk.hit;block.sculk.step;block.sculk_sensor.fall;block.sculk_sensor.hit;block.sculk_sensor.step;block.sculk_shrieker.fall;block.sculk_shrieker.hit;block.sculk_shrieker.step;block.sculk_vein.fall;block.sculk_vein.hit;block.sculk_vein.step,已由Minecraft Java 1.20.1 asset index解析
7d4b4cf1f409ea746eec8d2066d262545469960d,7d/7d4b4cf1f409ea746eec8d2066d262545469960d,16579,ogg,minecraft/sounds/block/dripstone/break2.ogg,block.dripstone_block.break;block.dripstone_block.place;block.pointed_dripstone.break;block.pointed_dripstone.place,已由Minecraft Java 1.20.1 asset index解析
7d5b3b403a11b6dd4c3801c4f4c8bf7ce9a8c771,7d/7d5b3b403a11b6dd4c3801c4f4c8bf7ce9a8c771,10481,ogg,minecraft/sounds/mob/enderdragon/wings2.ogg,entity.ender_dragon.flap,已由Minecraft Java 1.20.1 asset index解析
7d6c1342b6b32e85c4796dbd56e4036d14d6b843,7d/7d6c1342b6b32e85c4796dbd56e4036d14d6b843,56352,ogg,minecraft/sounds/block/bubble_column/upwards_ambient2.ogg,block.bubble_column.upwards_ambient,已由Minecraft Java 1.20.1 asset index解析
7d801582e08be973d1a41469d1b92916278d1e88,7d/7d801582e08be973d1a41469d1b92916278d1e88,9326,ogg,minecraft/sounds/mob/spider/step4.ogg,entity.spider.step,已由Minecraft Java 1.20.1 asset index解析
7d8ef0a1daf90b519666eab346e841794f167afe,7d/7d8ef0a1daf90b519666eab346e841794f167afe,12490,ogg,minecraft/sounds/block/pointed_dripstone/drip_water9.ogg,block.pointed_dripstone.drip_water,已由Minecraft Java 1.20.1 asset index解析
7d90eb9e088738c9ae7ad8b2951c7432a0d7cc44,7d/7d90eb9e088738c9ae7ad8b2951c7432a0d7cc44,5343,ogg,minecraft/sounds/entity/shulker/close2.ogg,entity.shulker.close,已由Minecraft Java 1.20.1 asset index解析
7daefe2c4ccb793791fde20d51997ccd954af5a0,7d/7daefe2c4ccb793791fde20d51997ccd954af5a0,29568,ogg,minecraft/sounds/mob/fox/screech2.ogg,entity.fox.screech,已由Minecraft Java 1.20.1 asset index解析
7db2a9027c7327f1402d3b4d67f455974750dae1,7d/7db2a9027c7327f1402d3b4d67f455974750dae1,26049,ogg,minecraft/sounds/mob/goat/eat3.ogg,entity.goat.eat;entity.goat.screaming.eat,已由Minecraft Java 1.20.1 asset index解析
7dda6ffb34caad97b8f1c619c46311c8eba4336f,7d/7dda6ffb34caad97b8f1c619c46311c8eba4336f,31986,ogg,minecraft/sounds/mob/zoglin/hurt1.ogg,entity.zoglin.hurt,已由Minecraft Java 1.20.1 asset index解析
7de020ee7a67020160fab449f00a9d268e16f28e,7d/7de020ee7a67020160fab449f00a9d268e16f28e,22073,ogg,minecraft/sounds/block/soul_sand/break5.ogg,block.soul_sand.break;block.soul_sand.place,已由Minecraft Java 1.20.1 asset index解析
7de922538314b6e3490bc3a4f3cb719e61393127,7d/7de922538314b6e3490bc3a4f3cb719e61393127,31216,ogg,minecraft/sounds/block/suspicious_sand/step4.ogg,block.suspicious_sand.fall;block.suspicious_sand.hit;block.suspicious_sand.step,已由Minecraft Java 1.20.1 asset index解析
7df37f33cfd6d060b944f8ffa7ba801c811711aa,7d/7df37f33cfd6d060b944f8ffa7ba801c811711aa,9164,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
7df3f4cabae8ab988f5df49ad2836c9ba6ab79c2,7d/7df3f4cabae8ab988f5df49ad2836c9ba6ab79c2,20921,ogg,minecraft/sounds/mob/ravager/bite3.ogg,entity.ravager.attack,已由Minecraft Java 1.20.1 asset index解析
7e163e93b0799fc8373baa3fdbf44bffcbe540b4,7e/7e163e93b0799fc8373baa3fdbf44bffcbe540b4,17264,ogg,minecraft/sounds/block/chorus_flower/grow3.ogg,block.chorus_flower.grow,已由Minecraft Java 1.20.1 asset index解析
7e2b7d6bdc2b899b11e881d6529d53587b5e463c,7e/7e2b7d6bdc2b899b11e881d6529d53587b5e463c,32511,ogg,minecraft/sounds/mob/strider/step_lava2.ogg,entity.strider.step_lava,已由Minecraft Java 1.20.1 asset index解析
7e5e2978d628f7fc22ddb0fee1e108228c4aaf65,7e/7e5e2978d628f7fc22ddb0fee1e108228c4aaf65,18584,ogg,minecraft/sounds/block/honeyblock/break5.ogg,block.honey_block.break;block.honey_block.place,已由Minecraft Java 1.20.1 asset index解析
7e6df0009fc7460a9abd79350e4234a9cab4e55c,7e/7e6df0009fc7460a9abd79350e4234a9cab4e55c,16819,ogg,minecraft/sounds/mob/phantom/hurt2.ogg,entity.phantom.hurt,已由Minecraft Java 1.20.1 asset index解析
7e9cc3aaf3dd48178e6b3ebbb7e306c1ecd99f72,7e/7e9cc3aaf3dd48178e6b3ebbb7e306c1ecd99f72,17903,ogg,minecraft/sounds/mob/turtle/walk3.ogg,entity.turtle.shamble,已由Minecraft Java 1.20.1 asset index解析
7ea0199ce765d0bd2ffe8fcbc2c494996200a4ef,7e/7ea0199ce765d0bd2ffe8fcbc2c494996200a4ef,657098,ogg,minecraft/sounds/ambient/nether/crimson_forest/particles2.ogg,ambient.crimson_forest.additions;ambient.warped_forest.additions,已由Minecraft Java 1.20.1 asset index解析
7ea9c737250ddc0ce2591dd772d0c163c867a83a,7e/7ea9c737250ddc0ce2591dd772d0c163c867a83a,17300,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
7eb3affa45f47f919e74523a55185e65c2081d12,7e/7eb3affa45f47f919e74523a55185e65c2081d12,19806,ogg,minecraft/sounds/mob/zombie/say3.ogg,block.note_block.imitate.zombie;entity.parrot.imitate.zombie;entity.zombie.ambient,已由Minecraft Java 1.20.1 asset index解析
7ecc73f0f56eab9649681ce2e2cae24188bf472c,7e/7ecc73f0f56eab9649681ce2e2cae24188bf472c,18075,ogg,minecraft/sounds/mob/piglin_brute/hurt2.ogg,entity.piglin_brute.hurt,已由Minecraft Java 1.20.1 asset index解析
7eddad773cfaa7469a6afae6604b222de7daae74,7e/7eddad773cfaa7469a6afae6604b222de7daae74,37006,ogg,minecraft/sounds/mob/piglin_brute/idle9.ogg,entity.parrot.imitate.piglin_brute;entity.piglin_brute.ambient,已由Minecraft Java 1.20.1 asset index解析
7ee1ddfd1f42fd5b06d8cbdb9213c72e575b2594,7e/7ee1ddfd1f42fd5b06d8cbdb9213c72e575b2594,16563,ogg,minecraft/sounds/block/bamboo_wood/break3.ogg,block.bamboo_wood.break;block.bamboo_wood.place,已由Minecraft Java 1.20.1 asset index解析
7eea89a71e2d335cd0efb83cb3506f261f4a545f,7e/7eea89a71e2d335cd0efb83cb3506f261f4a545f,28418,ogg,minecraft/sounds/block/suspicious_gravel/break3.ogg,block.suspicious_gravel.break,已由Minecraft Java 1.20.1 asset index解析
7efcfedf902dfb5e85a4779899bed3e934fed432,7e/7efcfedf902dfb5e85a4779899bed3e934fed432,23020,ogg,minecraft/sounds/block/chiseled_bookshelf/pickup_enchanted3.ogg,block.chiseled_bookshelf.pickup.enchanted,已由Minecraft Java 1.20.1 asset index解析
7efe23d9b72b22045a45104e64696dc26d7a0868,7e/7efe23d9b72b22045a45104e64696dc26d7a0868,25075,ogg,minecraft/sounds/block/bamboo_wood_door/toggle2.ogg,block.bamboo_wood_door.close;block.bamboo_wood_door.open,已由Minecraft Java 1.20.1 asset index解析
7f0e196daaf94450ecf7cf36efe21f8e02828e5b,7f/7f0e196daaf94450ecf7cf36efe21f8e02828e5b,11960,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
7f2c9a3515287335cdd5429c0cfbf12f8827cbfb,7f/7f2c9a3515287335cdd5429c0cfbf12f8827cbfb,6707,ogg,minecraft/sounds/mob/vindication_illager/idle2.ogg,entity.parrot.imitate.vindicator;entity.vindicator.ambient,已由Minecraft Java 1.20.1 asset index解析
7f31942ce140138141d4873ff36acd9a51f4f496,7f/7f31942ce140138141d4873ff36acd9a51f4f496,31961,ogg,minecraft/sounds/block/amethyst_cluster/place4.ogg,block.amethyst_cluster.place;block.large_amethyst_bud.place;block.medium_amethyst_bud.place;block.small_amethyst_bud.place,已由Minecraft Java 1.20.1 asset index解析
7f3e207e02505c4a4c23cdcd65bc6c2423bb61e7,7f/7f3e207e02505c4a4c23cdcd65bc6c2423bb61e7,18676,ogg,minecraft/sounds/mob/frog/long_jump2.ogg,entity.frog.long_jump,已由Minecraft Java 1.20.1 asset index解析
7f6352836fc2b50256a151e870f9471358d18163,7f/7f6352836fc2b50256a151e870f9471358d18163,36424,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
7f6f50fa89cf83609bc25bfff2cbcccf50d942a5,7f/7f6f50fa89cf83609bc25bfff2cbcccf50d942a5,32517,ogg,minecraft/sounds/mob/piglin/death4.ogg,entity.piglin.death,已由Minecraft Java 1.20.1 asset index解析
7f78ac6c5ea9f9416e6cbbd737fe712105bb6a72,7f/7f78ac6c5ea9f9416e6cbbd737fe712105bb6a72,29432,ogg,minecraft/sounds/mob/goat/death2.ogg,entity.goat.death,已由Minecraft Java 1.20.1 asset index解析
7f9bcd1e3a182da70b32881a7fe92dc17d531824,7f/7f9bcd1e3a182da70b32881a7fe92dc17d531824,19911,ogg,minecraft/sounds/step/wood6.ogg,block.wood.fall;block.wood.hit;block.wood.step,已由Minecraft Java 1.20.1 asset index解析
7f9ce93c231f64a0b499bf933b8b84bde2bbc91b,7f/7f9ce93c231f64a0b499bf933b8b84bde2bbc91b,290633,ogg,minecraft/sounds/ambient/nether/warped_forest/addition2.ogg,ambient.warped_forest.additions,已由Minecraft Java 1.20.1 asset index解析
7fa3f348f4cc91c9756f333308608fd7cf4a023f,7f/7fa3f348f4cc91c9756f333308608fd7cf4a023f,15943,ogg,minecraft/sounds/block/nether_bricks/step3.ogg,block.nether_bricks.fall;block.nether_bricks.hit;block.nether_bricks.step,已由Minecraft Java 1.20.1 asset index解析
7fb1c7ec4d2022bc1532819894abacfc319e6feb,7f/7fb1c7ec4d2022bc1532819894abacfc319e6feb,14350,ogg,minecraft/sounds/block/sculk/spread4.ogg,block.sculk.spread,已由Minecraft Java 1.20.1 asset index解析
7fbd5a8249d438fd06898c38454d1f3911a72722,7f/7fbd5a8249d438fd06898c38454d1f3911a72722,16399,ogg,minecraft/sounds/mob/goat/step6.ogg,entity.goat.step,已由Minecraft Java 1.20.1 asset index解析
7fbf93d76f4ba55b144d902f50416e5e97ae3166,7f/7fbf93d76f4ba55b144d902f50416e5e97ae3166,25959,ogg,minecraft/sounds/block/candle/extinguish2.ogg,block.candle.extinguish,已由Minecraft Java 1.20.1 asset index解析
8a1716b95bce4b17cd95d3530ea4a99b92c94a86,8a/8a1716b95bce4b17cd95d3530ea4a99b92c94a86,393346,ogg,minecraft/sounds/minecart/inside_underwater3.ogg,entity.minecart.inside.underwater,已由Minecraft Java 1.20.1 asset index解析
8a1c9994a6f35371b8e776b262f363692f222513,8a/8a1c9994a6f35371b8e776b262f363692f222513,6211,ogg,minecraft/sounds/item/armor/equip_diamond5.ogg,item.armor.equip_diamond,已由Minecraft Java 1.20.1 asset index解析
8a240f9292a601d5e039bd602783f1f924287375,8a/8a240f9292a601d5e039bd602783f1f924287375,18551,ogg,minecraft/sounds/block/cherry_wood/step4.ogg,block.cherry_wood.fall;block.cherry_wood.hit;block.cherry_wood.step,已由Minecraft Java 1.20.1 asset index解析
8a2634d860e9f3bf9e80e98acccf985c8d801c06,8a/8a2634d860e9f3bf9e80e98acccf985c8d801c06,22161,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
8a3385c74ecc365585696c41558a04e5ae3ad9fe,8a/8a3385c74ecc365585696c41558a04e5ae3ad9fe,8140,ogg,minecraft/sounds/mob/illusion_illager/death2.ogg,entity.illusioner.death,已由Minecraft Java 1.20.1 asset index解析
8a36d753eacd3cccb12f073a4efce88217afac56,8a/8a36d753eacd3cccb12f073a4efce88217afac56,115911,ogg,minecraft/sounds/mob/warden/angry_3.ogg,entity.warden.angry,已由Minecraft Java 1.20.1 asset index解析
8a6162a998ade3ddcb584f34ed0151c40c725a99,8a/8a6162a998ade3ddcb584f34ed0151c40c725a99,16862,ogg,minecraft/sounds/mob/parrot/fly6.ogg,entity.parrot.fly,已由Minecraft Java 1.20.1 asset index解析
8a79e5e2770cbfc9758f1a71df1f80c3d00a8f93,8a/8a79e5e2770cbfc9758f1a71df1f80c3d00a8f93,13456,ogg,minecraft/sounds/step/wet_grass4.ogg,block.wet_grass.fall;block.wet_grass.hit;block.wet_grass.step,已由Minecraft Java 1.20.1 asset index解析
8a930adbadfc8fe0168595302c03d3117dc60e0e,8a/8a930adbadfc8fe0168595302c03d3117dc60e0e,12183,ogg,minecraft/sounds/block/composter/fill2.ogg,block.composter.fill,已由Minecraft Java 1.20.1 asset index解析
8aa952f2454d1efaa6a14d53a906ce0767bb465a,8a/8aa952f2454d1efaa6a14d53a906ce0767bb465a,16962,ogg,minecraft/sounds/block/vine/break4.ogg,block.vine.break;block.vine.place,已由Minecraft Java 1.20.1 asset index解析
8ac3774edb98da4a3494f8b8dfb73f8e4e6d2536,8a/8ac3774edb98da4a3494f8b8dfb73f8e4e6d2536,8821,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
8ac7ce18666c12896ed8fe1bd06671f2781cf782,8a/8ac7ce18666c12896ed8fe1bd06671f2781cf782,26562,ogg,minecraft/sounds/mob/wandering_trader/reappeared2.ogg,entity.wandering_trader.reappeared,已由Minecraft Java 1.20.1 asset index解析
8ac864916a37c5bf4e5c927a1182f1576ea7e94a,8a/8ac864916a37c5bf4e5c927a1182f1576ea7e94a,14179,ogg,minecraft/sounds/block/cherry_wood/break5.ogg,block.cherry_wood.break;block.cherry_wood.place,已由Minecraft Java 1.20.1 asset index解析
8ad2642db3f2bdf81ddc36f7ae8e890ff2867da1,8a/8ad2642db3f2bdf81ddc36f7ae8e890ff2867da1,16950,ogg,minecraft/sounds/block/spore_blossom/step3.ogg,block.spore_blossom.fall;block.spore_blossom.hit;block.spore_blossom.step,已由Minecraft Java 1.20.1 asset index解析
8adb75272b3e1d7ba0e6a257b00e054e219d8f67,8a/8adb75272b3e1d7ba0e6a257b00e054e219d8f67,31553,ogg,minecraft/sounds/mob/turtle/swim/swim4.ogg,entity.turtle.swim,已由Minecraft Java 1.20.1 asset index解析
8ade85479752442bc6f00db4d924e88f9f8591e9,8a/8ade85479752442bc6f00db4d924e88f9f8591e9,9303,ogg,minecraft/sounds/item/bottle/fill2.ogg,item.bottle.fill,已由Minecraft Java 1.20.1 asset index解析
8af20b91b99e865c5c6457937ffd1974cf866d26,8a/8af20b91b99e865c5c6457937ffd1974cf866d26,23290,ogg,minecraft/sounds/mob/panda/death4.ogg,entity.panda.death,已由Minecraft Java 1.20.1 asset index解析
8b0b49dcab54157bb02ef81380990dac2a187b99,8b/8b0b49dcab54157bb02ef81380990dac2a187b99,14684917,ogg,minecraft/sounds/music/game/one_more_day.ogg,music.creative;music.game;music.overworld.badlands;music.overworld.desert;music.overworld.forest;music.overworld.lush_caves;music.overworld.meadow;music.overworld.old_growth_taiga;music.overworld.snowy_slopes,已由Minecraft Java 1.20.1 asset index解析
8b0c151ad0b2ef252ce28f562e036201a51959f8,8b/8b0c151ad0b2ef252ce28f562e036201a51959f8,21671,ogg,minecraft/sounds/mob/dolphin/idle4.ogg,entity.dolphin.ambient,已由Minecraft Java 1.20.1 asset index解析
8b1aae456bca0e2f786393cbf6a66454ccc92257,8b/8b1aae456bca0e2f786393cbf6a66454ccc92257,67758,ogg,minecraft/sounds/ambient/nether/nether_wastes/mood1.ogg,ambient.basalt_deltas.mood;ambient.nether_wastes.mood,已由Minecraft Java 1.20.1 asset index解析
8b260108a73470c16cd244325242d4780cfb7d78,8b/8b260108a73470c16cd244325242d4780cfb7d78,28689,ogg,minecraft/sounds/fire/fire.ogg,block.fire.ambient;entity.blaze.burn,已由Minecraft Java 1.20.1 asset index解析
8b4d2822f5236164bbb333f746b474b458158209,8b/8b4d2822f5236164bbb333f746b474b458158209,39798,ogg,minecraft/sounds/mob/zoglin/death2.ogg,entity.zoglin.death,已由Minecraft Java 1.20.1 asset index解析
8b59f34546bc001f3bf710aab3e9c50ec2e07e0d,8b/8b59f34546bc001f3bf710aab3e9c50ec2e07e0d,602756,json/text,,,未在Java 1.20.1 asset index中解析；本对象不是已识别OGG音频
8b84ab7d590fbffbdb6daae5864628e4a3faa4c6,8b/8b84ab7d590fbffbdb6daae5864628e4a3faa4c6,10743,ogg,minecraft/sounds/mob/fox/idle2.ogg,entity.fox.ambient,已由Minecraft Java 1.20.1 asset index解析
8ba533372b6f1a52fb8a24bb58eebfaf61f807d0,8b/8ba533372b6f1a52fb8a24bb58eebfaf61f807d0,26986,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
8bb90334012181780a786296f008593662ee6788,8b/8bb90334012181780a786296f008593662ee6788,24899,ogg,minecraft/sounds/mob/phantom/idle1.ogg,entity.parrot.imitate.phantom;entity.phantom.ambient,已由Minecraft Java 1.20.1 asset index解析
8bbd0445ea883d487838a4ba5efeda4d5612d593,8b/8bbd0445ea883d487838a4ba5efeda4d5612d593,37277,ogg,minecraft/sounds/mob/goat/idle7.ogg,entity.goat.ambient;entity.goat.screaming.ambient,已由Minecraft Java 1.20.1 asset index解析
8bd17ca560e4355c5f8988ac995aa105952e3b19,8b/8bd17ca560e4355c5f8988ac995aa105952e3b19,53483,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
8bde25cfe033149f757a5431582f61baac213b85,8b/8bde25cfe033149f757a5431582f61baac213b85,29577,ogg,minecraft/sounds/mob/wandering_trader/haggle2.ogg,entity.wandering_trader.trade,已由Minecraft Java 1.20.1 asset index解析
8bea2393e701b61d9f2d197b6fe2d64d870ce69f,8b/8bea2393e701b61d9f2d197b6fe2d64d870ce69f,10425,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
8bf3ecb0fe9a6a615f5995e3dd21b6c39adc21d5,8b/8bf3ecb0fe9a6a615f5995e3dd21b6c39adc21d5,6551,ogg,minecraft/sounds/random/break.ogg,entity.item.break;item.shield.break,已由Minecraft Java 1.20.1 asset index解析
8bff765dad4eff48f8c6aa6e994da65910bf0ad1,8b/8bff765dad4eff48f8c6aa6e994da65910bf0ad1,46668,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
8c087a6c2fe075d47d0aad5e0daaafb4205ef745,8c/8c087a6c2fe075d47d0aad5e0daaafb4205ef745,11908,ogg,minecraft/sounds/mob/wandering_trader/haggle3.ogg,entity.wandering_trader.trade,已由Minecraft Java 1.20.1 asset index解析
8c1fd5b4accebff5dda35ef8acb762b92f4c1851,8c/8c1fd5b4accebff5dda35ef8acb762b92f4c1851,13031,ogg,minecraft/sounds/block/sweet_berry_bush/place4.ogg,block.sweet_berry_bush.place,已由Minecraft Java 1.20.1 asset index解析
8c263b602e81853ccbb72c94a4b3e985350cd846,8c/8c263b602e81853ccbb72c94a4b3e985350cd846,37907,ogg,minecraft/sounds/mob/hoglin/retreat3.ogg,entity.hoglin.retreat,已由Minecraft Java 1.20.1 asset index解析
8c3c3b50f72e8dfad4b5fdea7ce32db111319a3a,8c/8c3c3b50f72e8dfad4b5fdea7ce32db111319a3a,876499,zip,minecraft/resourcepacks/programmer_art.zip,,已由Minecraft Java 1.20.1 asset index解析
8c4fdc724edf4be64e7f0541d6f60772c70c9394,8c/8c4fdc724edf4be64e7f0541d6f60772c70c9394,16075,ogg,minecraft/sounds/block/hanging_sign/break2.ogg,block.hanging_sign.break;block.hanging_sign.place,已由Minecraft Java 1.20.1 asset index解析
8c5427b9b55d9cdc3910e5c608be4c70f83f90ea,8c/8c5427b9b55d9cdc3910e5c608be4c70f83f90ea,30936,ogg,minecraft/sounds/mob/wither_skeleton/idle2.ogg,block.note_block.imitate.wither_skeleton;entity.parrot.imitate.wither_skeleton;entity.wither_skeleton.ambient,已由Minecraft Java 1.20.1 asset index解析
8c5f8f6ba499bc185e4133961c44129e806d2d1a,8c/8c5f8f6ba499bc185e4133961c44129e806d2d1a,19157,ogg,minecraft/sounds/block/nether_wood_hanging_sign/break3.ogg,block.nether_wood_hanging_sign.break;block.nether_wood_hanging_sign.place,已由Minecraft Java 1.20.1 asset index解析
8c672b90dcc04c6ae601291389b6420b2534f7bf,8c/8c672b90dcc04c6ae601291389b6420b2534f7bf,23522,ogg,minecraft/sounds/block/azalea/break5.ogg,block.azalea.break;block.azalea.place;block.flowering_azalea.break;block.flowering_azalea.place,已由Minecraft Java 1.20.1 asset index解析
8c68128934168848d8b76be2763dfedf2f444ec2,8c/8c68128934168848d8b76be2763dfedf2f444ec2,31723,ogg,minecraft/sounds/item/axe/wax_off3.ogg,item.axe.wax_off,已由Minecraft Java 1.20.1 asset index解析
8c7fa514148b39ddb4929f3caf1d4b6ab4330e5c,8c/8c7fa514148b39ddb4929f3caf1d4b6ab4330e5c,60138,ogg,minecraft/sounds/ambient/underwater/enter3.ogg,ambient.underwater.enter,已由Minecraft Java 1.20.1 asset index解析
